location,city,state,city_primary,audience_segment,creative_size,creative_messaging,state_raw,app_url,exchange,device_make,impressions,clicks,viewable_impressions,measurable_impressions,total_conversions,gross_cost,ctr,conv_rate,cpa,cpc,eCPM,view_rate,vCPM
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Restaurants,300x250,10% Discount - Ends 6/1,Tennessee,timeanddate.com,Google Ad Manager,Smartphone,12280,40,9613,11247,4,1765.39871,0.003257328990228013,0.1,441.3496775,44.13496775,143.7621099348534,0.8547168133724549,183.64701029855405
"Los Angeles, California",Los Angeles,California,Los Angeles,OnAudience>Interest>Hobbies & Interests>Art,300x250,Subscribe Today - 10% Discount,California,timeanddate.com,Magnite DV+,Windows PC,22934,81,18536,21019,5,1711.106338,0.003531874073428098,0.06172839506172839,342.22126760000003,21.124769604938272,74.61002607482341,0.881868785384652,92.31259915839448
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Autos and Vehicles>Brands>Peugeot,320x50,10% Discount - Ends 6/1,Illinois,todaysnyc.com,Google Ad Manager,Smartphone,17317,68,8055,12724,12,5668.857079,0.003926777155396431,0.17647058823529413,472.4047565833334,83.36554527941178,327.3579187503609,0.6330556428795976,703.7687248913719
"New York City, New York",New York City,New York,New York City,OnAudience>Interest,300x250,Sign up Today - 10% Off,New York,tomsguide.com,Magnite DV+,Smartphone,11343,69,5900,10175,3,2178.153775,0.006083046813012431,0.043478260869565216,726.0512583333334,31.567446014492756,192.02625187340212,0.5798525798525799,369.1786059322034
"Peoria-Bloomington, Illinois",Peoria-Bloomington,Illinois,Peoria,Real Estate>Property Type>Residential,300x250,10% Discount - Ends 6/1,Illinois,tomsguide.com,Google Ad Manager,Apple PC,11043,125,4547,9666,13,1858.132171,0.011319387847505207,0.104,142.93324392307693,14.865057368,168.26334972380693,0.47041175253465756,408.65013657356496
"Los Angeles, California",Los Angeles,California,Los Angeles,Media Source>LBDigital>Open For Business B2B,320x50,Sign up Now - 10% Off,California,tomsguide.com,OpenX,Smartphone,21737,80,11206,19459,4,1521.576648,0.003680360675346184,0.05,380.394162,19.0197081,69.99938574780329,0.5758774859961971,135.7823173300018
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Life Event>Home Buying,300x250,Subscribe Today - 10% Discount,New York,topclassactions.com,PubMatic,Smartphone,9362,39,5202,8928,6,7312.492757,0.004165776543473617,0.15384615384615385,1218.7487928333333,187.4998142820513,781.0823282418287,0.5826612903225806,1405.707950211457
"Memphis, Tennessee",Memphis,Tennessee,Memphis,OnAudience>Intent>Baby & Toddler,300x250,Sign up Now - 10% Off,Tennessee,topclassactions.com,Index Exchange,Windows PC,16628,70,7974,15969,13,1665.965851,0.004209766658648063,0.18571428571428572,128.15121930769232,23.799512157142857,100.19039277122926,0.4993424760473417,208.92473676950087
"Tampa-St Petersburg (Sarasota), Florida",Tampa-St Petersburg (Sarasota),Florida,Tampa,Online Behavior>United States>Beauty and Fitness>Fitness>Fitness Equipment and Accessories,300x250,Sign up Now - 10% Off,Florida,travelerdreams.com,Google Ad Manager,Windows PC,24875,67,14213,23455,8,4652.242051,0.002693467336683417,0.11940298507462686,581.530256375,69.43644852238806,187.02480607035176,0.6059688765721595,327.323017730247
"Grand Rapids-Kalamazoo, Michigan",Grand Rapids-Kalamazoo,Michigan,Grand Rapids,US Buying Channel Preference>Online,320x50,Sign up Now - 10% Off,Michigan,travelerdreams.com,BidSwitch,Smartphone,10707,57,6300,10089,3,1603.859264,0.005323620061641917,0.05263157894736842,534.6197546666666,28.137881824561404,149.79539217334454,0.6244424620874219,254.58083555555555
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Online Behavior>United States>Validated Demographic>Age>65 or older,320x50,10% Discount - Ends 6/1,Tennessee,tripadvisor.com,Yieldmo,Smartphone,10386,65,5876,10048,15,4439.838064,0.00625842480261891,0.23076923076923078,295.98920426666666,68.30520098461538,427.4829639899865,0.5847929936305732,755.5885064669843
"New York City, New York",New York City,New York,New York City,US>Made In America Audience,320x50,Sign up Now - 10% Off,New York,upworthy.com,PubMatic,Smartphone,16137,40,7938,14030,4,1835.048738,0.002478775484910454,0.1,458.7621845,45.876218449999996,113.71684563425667,0.5657875980042766,231.1726805240615
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Intent>Shopping>Drug Stores>Walgreens,300x50,Subscribe Today - 10% Discount,New York,usatoday.com,Google Ad Manager,Smartphone,39373,99,23152,35857,17,6342.885786,0.002514413430523455,0.1717171717171717,373.1109285882353,64.06955339393939,161.09734554136082,0.6456758791867697,273.96707783344846
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Validated Demographic>Gender and Age Combined>Males 25 or older,320x50,Subscribe Today - 10% Discount,Illinois,usatoday.com,OpenX,Smartphone,47016,199,12210,38039,13,5974.87508,0.0042326016675174405,0.06532663316582915,459.60577538461536,30.024497889447236,127.08173983324825,0.32098635610820475,489.3427583947584
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Intent>Auto Buyers>Type>Crossover,320x50,Sign up Now - 10% Off,Illinois,usatoday.com,Google Ad Manager,Smartphone,25539,78,12130,24129,15,4804.493233,0.0030541524726888287,0.19230769230769232,320.29954886666667,61.59606708974359,188.1237806100474,0.5027145758216254,396.08353116240727
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Intent>Auto Buyers>Car Make>Peugeot,300x250,Sign up Today - 10% Off,New York,usatoday.com,Google Ad Manager,Smartphone,186404,940,30885,151358,3,4702.027505,0.005042810240123602,0.0031914893617021275,1567.3425016666667,5.002156920212766,25.224928139954077,0.2040526434017363,152.24307932653392
"Jackson, Mississippi",Jackson,Mississippi,Jackson,Purchase Behaviors>Q2 Spring Cleaners,320x50,Subscribe Today - 10% Discount,Mississippi,usatoday.com,BidSwitch,Smartphone,19549,84,6187,17166,2,1844.986921,0.004296894981840504,0.023809523809523808,922.4934605,21.96413001190476,94.37756002864596,0.36042176395199815,298.2038016809439
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Mobile>US>Automotive>Vehicle Ownership>Brand>BMW,320x50,10% Discount - Ends 6/1,Tennessee,uscellular.com,BidSwitch,Smartphone,17561,50,2960,9953,10,1519.90401,0.002847218267752406,0.2,151.990401,30.3980802,86.54996925004271,0.29739776951672864,513.4810844594595
"Grand Rapids-Kalamazoo, Michigan",Grand Rapids-Kalamazoo,Michigan,Grand Rapids,Mobile>US>Food>Restaurant>Brand>Krispy Kreme,300x50,10% Discount - Ends 6/1,Michigan,usnews.com,PubMatic,Smartphone,13608,66,2714,9332,1,1762.663235,0.0048500881834215165,0.015151515151515152,1762.663235,26.70701871212121,129.5313958700764,0.29082726103729106,649.4706098010316
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Arts and Entertainment>Events and Listings>Concerts and Music Festivals,300x50,Sign up Today - 10% Off,Illinois,usssa.com,Google Ad Manager,Smartphone,446774,951,196581,379758,33,6956.627366,0.0021285929798958757,0.03470031545741325,210.80688987878787,7.315065579390115,15.570797239767757,0.5176480811464143,35.388096336878945
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Home and Garden>Yard and Patio,300x250,Subscribe Today - 10% Discount,California,w3schools.com,Index Exchange,Smartphone,11607,184,5218,10763,12,6909.732318,0.015852502800034463,0.06521739130434782,575.8110265,37.5528930326087,595.307341948824,0.48480906810368857,1324.2108696818705
"New York City, New York",New York City,New York,New York City,US>Sociodemographic>PRIZM Premier Lifestage>F2 Young Accumulators,300x50,Subscribe Today - 10% Discount,New York,w3schools.com,Index Exchange,Smartphone,72117,187,9807,68568,16,1702.317206,0.0025930085832744014,0.0855614973262032,106.394825375,9.10330056684492,23.6049365059556,0.14302590129506476,173.58185031100234
"Birmingham, Alabama",Birmingham,Alabama,Birmingham,OnAudience>Interest>Food & Drink,300x250,10% Discount - Ends 6/1,Alabama,w3schools.com,Google Ad Manager,Windows PC,38070,146,15253,35453,8,1653.510777,0.0038350407144733386,0.0547945205479452,206.688847125,11.325416280821917,43.43343254531127,0.43023157419682395,108.4056105028519
"New York City, New York",New York City,New York,New York City,US>Brand Propensities>Travel>MGM Resorts International Buyer Propensity,300x50,Subscribe Today - 10% Discount,New York,w3schools.com,BidSwitch,Smartphone,32400,87,5152,30383,9,1522.352623,0.002685185185185185,0.10344827586206896,169.15029144444443,17.498306011494254,46.986192067901236,0.16956850870552612,295.4876985636646
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Law and Government>Legal,320x50,10% Discount - Ends 6/1,Illinois,washingtonpost.com,Xandr - Monetize SSP (AppNexus),Smartphone,9867,30,6867,9347,12,6839.569086,0.0030404378230465185,0.4,569.9640905,227.98563620000002,693.1761514138036,0.7346742270247139,996.0054006116209
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Sports>College Sports,300x250,Sign up Now - 10% Off,California,weather.com,Magnite DV+,Smartphone,1109184,3142,83035,782482,25,7490.860779,0.0028327130575269747,0.007956715467854869,299.63443115999996,2.384105913112667,6.753487950601523,0.10611745701498565,90.21329293671343
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>B2B>Occupation>Entrepreneur,320x50,10% Discount - Ends 6/1,California,weather.com,PubMatic,Smartphone,686858,2085,81956,624118,19,7467.081487,0.0030355619356548223,0.009112709832134292,393.0042887894737,3.581334046522782,10.871361310489213,0.1313149116032545,91.11085810678901
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Food and Drink>Cooking and Recipes,300x50,Sign up Today - 10% Off,Illinois,weather.com,BidSwitch,Smartphone,40929,142,9249,31564,8,6764.520637,0.003469422658750519,0.056338028169014086,845.565079625,47.637469274647884,165.27451530699503,0.29302369788366495,731.378596280679
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Online Behavior>United States>Online Communities>Dating and Personals,320x50,Sign up Today - 10% Off,Tennessee,weather.com,Google Ad Manager,Smartphone,39844,99,11077,30190,9,6367.869929,0.0024846902921393434,0.09090909090909091,707.5411032222223,64.32191847474748,159.82004640598336,0.3669095727061941,574.8731541933737
"Tampa-St Petersburg (Sarasota), Florida",Tampa-St Petersburg (Sarasota),Florida,Tampa,Online Behavior>United States>Intent>Shopping>CPG>General� Home Care,320x50,Subscribe Today - 10% Discount,Florida,weather.com,Google Ad Manager,Smartphone,210700,704,94625,180681,3,6341.879301,0.0033412434741338396,0.004261363636363636,2113.959767,9.008351279829546,30.099094926435694,0.5237130633547523,67.02118151651256
"Tallahassee, Florida-Thomasville, Georgia",Tallahassee,Florida,Tallahassee,Online Behavior>United States>Intent>Financial Intent>Insurance>Auto,320x50,Sign up Today - 10% Off,"Florida-Thomasville, Georgia",weather.com,PubMatic,Smartphone,42884,104,4345,25153,9,6322.152655,0.0024251469079376925,0.08653846153846154,702.461406111111,60.789929375,147.42450925753195,0.17274281397845187,1455.0408872266974
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Intent>Auto Buyers>Car Make>Jeep,300x250,Sign up Today - 10% Off,New York,weather.com,Smart RTB+ (Smartadserver),Windows PC,96779,299,9831,63640,12,6317.510754,0.0030895132208433648,0.04013377926421405,526.4592295,21.128798508361204,65.27770233211751,0.15447831552482716,642.6112047604516
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Travel>Specialty Travel,300x250,Sign up Today - 10% Off,Illinois,weather.com,Google Ad Manager,Smartphone,182114,500,14477,139167,29,6307.900751,0.0027455330177800718,0.058,217.513819,12.615801502,34.63709956950042,0.1040260981410823,435.7187781308282
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Hobbies and Leisure>Clubs and Organizations,300x50,Subscribe Today - 10% Discount,Illinois,weather.com,Google Ad Manager,Smartphone,207823,600,33602,167814,13,6048.955611,0.0028870721719925128,0.021666666666666667,465.3042777692308,10.081592685,29.10628569022678,0.2002335919529956,180.0177254627701
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Autos and Vehicles>Brands>Kia,300x50,Subscribe Today - 10% Discount,California,weather.com,Google Ad Manager,Smartphone,257862,700,105048,238629,21,5899.429483,0.0027146303061327376,0.03,280.9252134761905,8.427756404285715,22.87824294777827,0.44021472662585015,56.15936984045389
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Internet and Telecom>Search Engines,300x250,10% Discount - Ends 6/1,Illinois,weather.com,PubMatic,Windows PC,26439,95,7093,19681,7,5330.781969,0.003593176746473013,0.07368421052631578,761.5402812857143,56.113494410526314,201.62570327924655,0.36039835374218787,751.5553318764979
"Lansing, Michigan",Lansing,Michigan,Lansing,Online Behavior>United States>Internet and Telecom>Web Portals,320x50,10% Discount - Ends 6/1,Michigan,weather.com,Google Ad Manager,Smartphone,96508,351,47065,73640,15,5310.769572,0.0036370041861814566,0.042735042735042736,354.0513048,15.130397641025642,55.02931955900029,0.6391227593699077,112.83904328056943
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Validated Demographic>Age>25-54,300x250,Subscribe Today - 10% Discount,New York,weather.com,Google Ad Manager,Smartphone,198163,469,76695,183585,31,5204.313768,0.0023667384930587446,0.06609808102345416,167.8810892903226,11.096617842217483,26.262792589938584,0.4177628891249285,67.85727580676706
"Charleston, South Carolina",Charleston,South Carolina,Charleston,Online Behavior>United States>Hobbies and Leisure>Water Activities,320x50,Sign up Now - 10% Off,South Carolina,weather.com,Google Ad Manager,Smartphone,156427,512,61821,145505,3,5159.747494,0.0032730922411092715,0.005859375,1719.9158313333335,10.07763182421875,32.98501853260626,0.4248719975258582,83.46269866226687
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Online Behavior>United States>Finance>Insurance>Travel Insurance,300x250,10% Discount - Ends 6/1,Tennessee,weather.com,Magnite DV+,Smartphone,61574,280,18717,46367,8,4999.665205,0.004547373891577614,0.02857142857142857,624.958150625,17.855947160714287,81.19766792802157,0.4036707140854487,267.1189402682054
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Intent>Services>Restaurants,300x250,Sign up Now - 10% Off,California,weather.com,Google Ad Manager,Apple PC,29856,111,7664,21698,9,4851.394446,0.0037178456591639873,0.08108108108108109,539.0438273333334,43.70625627027027,162.49311515273314,0.3532122776292746,633.0107575678497
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Intent>Travel>Future Travel,300x250,Sign up Now - 10% Off,Illinois,weather.com,Google Ad Manager,Smartphone,100991,286,56138,88836,9,4652.367629,0.0028319355190066444,0.03146853146853147,516.9297365555556,16.267019681818184,46.06715082532107,0.6319284974559863,82.8737687306281
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Intent>Shopping>CPG>General� Cosmetics,320x50,Subscribe Today - 10% Discount,Illinois,weather.com,Google Ad Manager,Smartphone,43327,140,4689,31363,14,4554.876884,0.0032312414891407207,0.1,325.34834885714287,32.53483488571429,105.1279083250629,0.14950738130918598,971.3962217956921
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Travel>Travel Guides and Travelogues,320x50,Subscribe Today - 10% Discount,California,weather.com,Google Ad Manager,Smartphone,212009,555,16903,149653,15,3983.621797,0.0026178133947143754,0.02702702702702703,265.57478646666664,7.177696931531531,18.789871170563515,0.11294795293111398,235.67543021948765
"Tampa-St Petersburg (Sarasota), Florida",Tampa-St Petersburg (Sarasota),Florida,Tampa,Online Behavior>United States>The Changing Consumer>Pet Adoption,300x250,Subscribe Today - 10% Discount,Florida,weather.com,Google Ad Manager,Apple PC,45668,130,16872,32085,9,3444.202946,0.002846632215117807,0.06923076923076923,382.6892162222222,26.493868815384616,75.41830047297888,0.5258532024310425,204.13720637743006
"New York City, New York",New York City,New York,New York City,Media and Entertainment,320x50,10% Discount - Ends 6/1,New York,weather.com,Google Ad Manager,Smartphone,654902,1874,40733,477114,14,3178.610315,0.0028614968346409083,0.007470651013874066,227.04359392857143,1.6961634551760938,4.853566358019979,0.08537372619541661,78.03526170426926
"South Bend-Elkhart, Indiana",South Bend-Elkhart,Indiana,South Bend,Retail,320x50,Sign up Today - 10% Off,Indiana,weather.com,PubMatic,Smartphone,239164,699,86250,198209,41,2819.935266,0.002922680671003997,0.058655221745350504,68.77890892682927,4.034242154506438,11.790801567125488,0.4351467390481764,32.69490163478261
"Chicago, Illinois",Chicago,Illinois,Chicago,US>Reach>Propensity Models>Hobbies and Interest>Sports>Boating,300x250,Subscribe Today - 10% Discount,Illinois,weather.com,Magnite DV+,Smartphone,564387,1984,78234,438695,6,2712.379678,0.0035153183896865095,0.0030241935483870967,452.06327966666663,1.3671268538306451,4.805886170305127,0.17833346630346825,34.670088171383284
"New York City, New York",New York City,New York,New York City,US>Financially in Charge>Performance Score: Top 50%,320x50,10% Discount - Ends 6/1,New York,weather.com,Google Ad Manager,Smartphone,12512,69,6240,9672,1,2298.888965,0.0055147058823529415,0.014492753623188406,2298.888965,33.3172313768116,183.7347318574169,0.6451612903225806,368.41169310897436
"Los Angeles, California",Los Angeles,California,Los Angeles,US>Reach>Propensity Models>Online>Pets,320x50,Subscribe Today - 10% Discount,California,weather.com,Google Ad Manager,Smartphone,68008,204,2996,49686,9,1923.808141,0.0029996471003411363,0.04411764705882353,213.7564601111111,9.43043206372549,28.287968194918246,0.060298675683291066,642.1255477303071
"New York City, New York",New York City,New York,New York City,US>Interest Propensities>Insurance>Lincoln Heritage,320x50,Sign up Today - 10% Off,New York,weather.com,PubMatic,Smartphone,61848,213,6581,44917,15,1819.893602,0.003443927046953822,0.07042253521126761,121.32624013333334,8.544101417840377,29.425261964816972,0.14651468263686354,276.53754778908984
"New York City, New York",New York City,New York,New York City,Real Estate>Lot Size>Cozy Outdoor Living Space (Less than an Acre),300x250,Sign up Now - 10% Off,New York,weather.com,Magnite DV+,Smartphone,232635,666,34008,195803,39,1773.991882,0.002862853826810239,0.05855855855855856,45.48697133333334,2.6636514744744746,7.625644816987986,0.17368477500344734,52.16395795107034
"Chicago, Illinois",Chicago,Illinois,Chicago,US Demographic>Age>Specialty Age Range>21+,300x250,Subscribe Today - 10% Discount,Illinois,weather.com,PubMatic,Smartphone,180353,471,67637,145416,8,1720.881985,0.002611545136482343,0.016985138004246284,215.110248125,3.6536772505307855,9.541743053899852,0.46512763382296307,25.442908245486937
"New York City, New York",New York City,New York,New York City,US Mail Order Buyer,320x50,Subscribe Today - 10% Discount,New York,weather.com,Google Ad Manager,Smartphone,78433,204,24067,58308,16,1612.549327,0.0026009460303698696,0.0784313725490196,100.7843329375,7.90465356372549,20.55957730802086,0.41275639706386774,67.00250662733202
"Chicago, Illinois",Chicago,Illinois,Chicago,US>Brand Propensities>Big Box Dollar General Buyer Propensity,320x50,Sign up Today - 10% Off,Illinois,weather.com,Index Exchange,Smartphone,194833,499,29091,143813,4,1586.314519,0.002561167769320392,0.008016032064128256,396.57862975,3.178987012024048,8.14191907428413,0.2022835209612483,54.52939118627754
"Tallahassee, Florida-Thomasville, Georgia",Tallahassee,Florida,Tallahassee,OnAudience>Interest>News>International News,300x250,Sign up Now - 10% Off,"Florida-Thomasville, Georgia",weather.com,Index Exchange,Smartphone,197192,519,80623,181763,5,1584.731757,0.002631952614710536,0.009633911368015413,316.9463514,3.0534330578034683,8.036491120329424,0.44356112080016286,19.65607527628592
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Mobile Audience>Lifestyle>Arts Enthusiasts,300x250,10% Discount - Ends 6/1,Florida,weather.com,PubMatic,Smartphone,40519,111,6105,26283,10,1582.410977,0.0027394555640563685,0.09009009009009009,158.2410977,14.255954747747747,39.05355455465337,0.23227942015751626,259.1991772317772
"Knoxville, Tennessee",Knoxville,Tennessee,Knoxville,US>Interest Propensities>Music>Hip Hop and Rap,320x50,Sign up Today - 10% Off,Tennessee,weather.com,Google Ad Manager,Smartphone,254780,699,19169,182583,4,1561.021915,0.0027435434492503337,0.005722460658082976,390.25547875,2.2332216237482116,6.1269405565585995,0.10498786853102425,81.43470786165162
"Cincinnati, Ohio",Cincinnati,Ohio,Cincinnati,Lotame>Travel>Thanksgiving Travel,320x50,Sign up Now - 10% Off,Ohio,weather.com,Google Ad Manager,Smartphone,36543,147,18046,27358,6,1513.088728,0.004022658238239882,0.04081632653061224,252.18145466666667,10.293120598639456,41.40570637331363,0.6596242415381242,83.84621123794747
"San Francisco, California",San Francisco,California,San Francisco,US>Sociodemographic>ConneXions Lifestage>F2 Suburban Spenders,320x50,Sign up Today - 10% Off,California,weather.com,Google Ad Manager,Smartphone,292885,796,12733,203986,4,1503.913054,0.0027177902589753658,0.005025125628140704,375.9782635,1.8893380075376887,5.134824432797856,0.06242095045738433,118.11144694887302
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Travel and Tourism>Interest (Affinity)>Destinations>Africa,300x250,Subscribe Today - 10% Discount,Florida,weather.com,Smart RTB+ (Smartadserver),Smartphone,253577,890,66972,191183,44,1493.074494,0.003509782038591828,0.04943820224719101,33.933511227272724,1.6776117910112358,5.888051731821104,0.35030311272445774,22.29401084035119
"Chicago, Illinois",Chicago,Illinois,Chicago,Purchase-Based>Categories>Office Supplies Buyers,300x250,Subscribe Today - 10% Discount,Illinois,weather.com,Sharethrough,Smartphone,12280,90,7633,11053,5,1452.207361,0.007328990228013029,0.05555555555555555,290.4414722,16.135637344444444,118.25792842019543,0.6905817425133448,190.25381383466527
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Online Behavior>United States>Sports>Extreme Sports,300x250,Subscribe Today - 10% Discount,Florida,webmd.com,Yahoo Exchange,Smartphone,14599,33,1779,12458,4,5092.559215,0.0022604287964929103,0.12121212121212122,1273.13980375,154.31997621212122,348.8293181039797,0.1427998073527051,2862.596523327712
"New York City, New York",New York City,New York,New York City,US Financial>Likely Attitude and Behavior>Completely Disagree>When I Find A Financial Product/Service I Like I Typically Recommend It To People I Know (Financial),300x250,Subscribe Today - 10% Discount,New York,webmd.com,Google Ad Manager,Windows PC,16175,35,1923,15085,2,1649.069475,0.0021638330757341576,0.05714285714285714,824.5347375,47.11627071428571,101.95174497681607,0.1274776267815711,857.5504290171607
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Intent>Auto Buyers>New,320x50,Sign up Now - 10% Off,California,whatismyipaddress.com,Google Ad Manager,Smartphone,42830,160,24499,34496,5,6261.575724,0.0037356992762082653,0.03125,1252.3151448,39.134848275,146.19602437543776,0.7101982838589982,255.58495138577086
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>The Changing Consumer>Home Learning,320x50,Sign up Now - 10% Off,Illinois,whatismyipaddress.com,Google Ad Manager,Smartphone,12209,147,3976,5219,4,3818.955182,0.012040298140715866,0.027210884353741496,954.7387955,25.979286952380953,312.79836038987634,0.7618317685380341,960.5018063380281
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>B2B>Occupation>PropertyManager,300x250,10% Discount - Ends 6/1,Illinois,whatismyipaddress.com,Google Ad Manager,Apple PC,7447,10,4163,5586,19,3311.941246,0.0013428226131328052,1,174.31269715789472,331.1941246,444.73495984960385,0.7452559971356963,795.5659971174633
"Jacksonville, Florida",Jacksonville,Florida,Jacksonville,US>Entertainment and Pastimes>Entertainment and Pastimes,300x250,10% Discount - Ends 6/1,Florida,whatismyipaddress.com,Magnite DV+,Smartphone,8545,20,3454,5510,2,2181.247949,0.0023405500292568754,0.1,1090.6239745,109.06239745,255.26599754242247,0.6268602540834846,631.5135926462074
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Travel,300x250,Sign up Today - 10% Off,Florida,whatismyipaddress.com,BidSwitch,Smartphone,12319,40,7028,10191,7,1668.016,0.003247016803311957,0.175,238.288,41.7004,135.40189950482994,0.6896281032283388,237.3386454183267
"Grand Rapids-Kalamazoo, Michigan",Grand Rapids-Kalamazoo,Michigan,Grand Rapids,US>AUTO>Auto Car Purchase Next Year>Yes,320x50,Subscribe Today - 10% Discount,Michigan,whatismyipaddress.com,Index Exchange,Smartphone,31359,66,18348,25950,24,1623.614838,0.0021046589495838514,0.36363636363636365,67.65061825,24.600224818181818,51.77508332536114,0.7070520231213873,88.49001733158927
"San Francisco, California",San Francisco,California,San Francisco,US Financial>Method of Payment>Other,320x50,Subscribe Today - 10% Discount,California,whatismyipaddress.com,Magnite DV+,Smartphone,15311,10,7757,12630,19,1471.187144,6.531252041016263e-4,1,77.43090231578947,147.1187144,96.08694036966887,0.614172604908947,189.6592940569808
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Online Behavior>United States>Arts and Entertainment>Events and Listings>Event Ticket Sales,300x50,Sign up Today - 10% Off,Tennessee,wikihow.com,Magnite DV+,Smartphone,23488,75,4620,22254,9,6667.727715,0.0031931198910081743,0.12,740.858635,88.9030362,283.87805326123976,0.2076031275276355,1443.2311071428571
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Intent>Travel>Travel,300x50,Subscribe Today - 10% Discount,New York,wikihow.com,PubMatic,Smartphone,11789,20,6187,10028,3,6505.526456,0.0016964967342437867,0.15,2168.5088186666667,325.2763228,551.8302193570277,0.6169724770642202,1051.4831834491677
"Nashville, Tennessee",Nashville,Tennessee,Nashville,US>Quality-First Shopper Audience,300x250,10% Discount - Ends 6/1,Tennessee,wikihow.com,Google Ad Manager,Windows PC,16142,30,7064,15433,5,2209.650957,0.0018585057613678603,0.16666666666666666,441.93019139999996,73.6550319,136.8883011398835,0.4577204691246031,312.8044956115515
"Nashville, Tennessee",Nashville,Tennessee,Nashville,US Demographic>Preferred Language>Non-Hispanic,300x250,Subscribe Today - 10% Discount,Tennessee,wikihow.com,BidSwitch,Smartphone,37355,145,17138,35689,3,1577.366086,0.0038816758131441573,0.020689655172413793,525.7886953333333,10.8783868,42.226370927586665,0.48020398442097006,92.03909942817131
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>News>Weather,300x250,Sign up Now - 10% Off,New York,wikihow.com,Google Ad Manager,Smartphone,9404,30,4781,7943,4,1345.369,0.0031901318587834963,0.13333333333333333,336.34225,44.84563333333333,143.06348362398978,0.6019136346468589,281.39907969044134
"New York City, New York",New York City,New York,New York City,Mobile>US>Sports>Basketball>NCAA College Basketball,300x250,Subscribe Today - 10% Discount,New York,wizofawes.com,Magnite DV+,Smartphone,13642,40,9830,11658,3,1731.271848,0.002932121389825539,0.075,577.0906160000001,43.2817962,126.90748042808971,0.8431978040830331,176.1212459816887
"New York City, New York",New York City,New York,New York City,Media and Entertainment>Television (TV)>Viewership,300x250,Sign up Today - 10% Off,New York,womenshealthmag.com,BidSwitch,Smartphone,14693,70,6597,13508,4,2047.348924,0.004764173415912339,0.05714285714285714,511.837231,29.24784177142857,139.34179024025045,0.4883772579212319,310.3454485372138
"Orlando-Daytona Beach, Florida",Orlando-Daytona Beach,Florida,Orlando,Online Behavior>United States>Intent>Shopping>Home Improvement,320x50,Subscribe Today - 10% Discount,Florida,wordunscrambler.me,Google Ad Manager,Smartphone,9357,60,1754,8343,10,6559.477756,0.006412311638345623,0.16666666666666666,655.9477756,109.32462926666668,701.0235926044672,0.21023612609373127,3739.7250604332958
"New York City, New York",New York City,New York,New York City,US>Interest Propensities>Activities and Interests>Ecommerce,300x250,Subscribe Today - 10% Discount,New York,wsj.com,Google Ad Manager,Windows PC,20459,40,12668,18613,4,1842.606513,0.001955129771738599,0.1,460.65162825,46.065162825,90.06337127914365,0.6805995809380541,145.45362432901797
